Rule, No. of transactions, Leverage, Lift, P-value, Antecedent Support, Strength
<=50K & field5 = Never-married & field10 = Hour1-20 & field2 = Private & field3 = Some-college,456,0.003349,1.31431,1.11E-53,0.014035,0.997812
<=50K & field2 = Private & field9 = Female & field6 = Other-service & field1 = Age17-23,456,0.003349,1.31431,1.11E-53,0.014035,0.997812
<=50K & field5 = Never-married & field10 = Hour1-20 & field2 = Private & field4 = EduNum10,456,0.003349,1.31431,1.11E-53,0.014035,0.997812
<=50K & field5 = Never-married & field3 = HS-grad & field9 = Female & field7 = Own-child,449,0.003297,1.314265,7.79E-53,0.01382,0.997778
<=50K & field5 = Never-married & field4 = EduNum9 & field9 = Female & field7 = Own-child,449,0.003297,1.314265,7.79E-53,0.01382,0.997778
<=50K & field5 = Never-married & field10 = Hour1-20 & field9 = Female,882,0.006476,1.314212,1.49E-103,0.027149,0.997738
<=50K & field5 = Never-married & field4 = EduNum7 & field1 = Age17-23,437,0.003209,1.314185,2.18E-51,0.013452,0.997717
<=50K & field5 = Never-married & field3 = 11th & field1 = Age17-23,437,0.003209,1.314185,2.18E-51,0.013452,0.997717
<=50K & field5 = Never-married & field4 = EduNum10 & field1 = Age17-23,1695,0.012442,1.314091,1.06E-200,0.052179,0.997646
<=50K & field5 = Never-married & field3 = Some-college & field1 = Age17-23,1695,0.012442,1.314091,1.06E-200,0.052179,0.997646
<=50K & field5 = Never-married & field6 = Adm-clerical & field1 = Age17-23 & field7 = Own-child,421,0.00309,1.314071,1.84E-49,0.01296,0.99763
<=50K & field2 = Private & field9 = Female & field6 = Other-service & field7 = Own-child,419,0.003075,1.314056,3.21E-49,0.012899,0.997619
<=50K & field6 = Adm-clerical & field2 = Private & field9 = Female & field1 = Age17-23,419,0.003075,1.314056,3.21E-49,0.012899,0.997619
<=50K & field5 = Never-married & field2 = Private & field6 = Other-service & field1 = Age17-23,824,0.006047,1.314003,1.85E-96,0.025368,0.997579
<=50K & field5 = Never-married & field4 = EduNum10 & field1 = Age17-23 & field7 = Own-child,1225,0.00899,1.313975,7.06E-144,0.037714,0.997557
<=50K & field5 = Never-married & field3 = Some-college & field1 = Age17-23 & field7 = Own-child,1225,0.00899,1.313975,7.06E-144,0.037714,0.997557
<=50K & field5 = Never-married & field9 = Female & field1 = Age17-23,2028,0.014882,1.313953,5.29E-241,0.062437,0.997541
<=50K & field2 = Private & field3 = Some-college & field1 = Age17-23 & field10 = Hour21-35,405,0.002972,1.313948,1.55E-47,0.012469,0.997537
<=50K & field2 = Private & field4 = EduNum10 & field1 = Age17-23 & field10 = Hour21-35,405,0.002972,1.313948,1.55E-47,0.012469,0.997537
38 itemsets failed test for self sufficiency,,,,,,
<=50K & field9 = Female & field1 = Age17-23 & field7 = Own-child,1376,0.010153,1.316236,5.82E-167,0.04229,0.999274
<=50K & field10 = Hour1-20 & field7 = Own-child,1238,0.009132,1.316129,1.07E-149,0.038052,0.999193
<=50K & field1 = Age17-23 & field10 = Hour21-35,1234,0.009103,1.316126,3.37E-149,0.037929,0.99919
<=50K & field5 = Never-married & field3 = HS-grad & field1 = Age17-23,1182,0.008718,1.316079,1.02E-142,0.036332,0.999155
<=50K & field5 = Never-married & field4 = EduNum9 & field1 = Age17-23,1182,0.008718,1.316079,1.02E-142,0.036332,0.999155
<=50K & field2 = Private & field9 = Female & field1 = Age17-23 & field7 = Own-child,1052,0.007757,1.315942,1.41E-126,0.032339,0.99905
<=50K & field2 = Private & field4 = EduNum10 & field1 = Age17-23 & field7 = Own-child,877,0.006463,1.315692,5.58E-105,0.026965,0.998861
<=50K & field2 = Private & field3 = Some-college & field1 = Age17-23 & field7 = Own-child,877,0.006463,1.315692,5.58E-105,0.026965,0.998861
<=50K & field1 = Age17-23 & field7 = Own-child & field10 = Hour21-35,785,0.005782,1.315517,1.09E-93,0.024139,0.998728
<=50K & field3 = HS-grad & field1 = Age17-23 & field7 = Own-child,739,0.005442,1.315413,4.65E-88,0.022727,0.998649
<=50K & field4 = EduNum9 & field1 = Age17-23 & field7 = Own-child,739,0.005442,1.315413,4.65E-88,0.022727,0.998649
<=50K & field5 = Never-married & field6 = Adm-clerical & field1 = Age17-23,644,0.004739,1.31515,1.81E-76,0.019809,0.99845
<=50K & field6 = Other-service & field1 = Age17-23 & field7 = Own-child,638,0.004695,1.315131,9.74E-76,0.019625,0.998435
<=50K & field5 = Never-married & field6 = Other-service & field1 = Age17-23 & field7 = Own-child,623,0.004584,1.315082,6.51E-74,0.019164,0.998397
<=50K & field2 = Private & field1 = Age17-23 & field7 = Own-child & field10 = Hour21-35,605,0.004451,1.315019,1.01E-71,0.018611,0.99835
<=50K & field1 = Age17-23 & field6 = ?,603,0.004436,1.315012,1.76E-71,0.01855,0.998344
<=50K & field1 = Age17-23 & field2 = ?,597,0.004392,1.31499,9.43E-71,0.018366,0.998328
<=50K & field2 = Private & field6 = Other-service & field1 = Age17-23 & field7 = Own-child,591,0.004348,1.314968,5.05E-70,0.018181,0.998311
<=50K & field5 = Never-married & field2 = Private & field4 = EduNum10 & field7 = Own-child,1121,0.008244,1.314847,5.49E-133,0.034489,0.998219
<=50K & field5 = Never-married & field2 = Private & field3 = Some-college & field7 = Own-child,1121,0.008244,1.314847,5.49E-133,0.034489,0.998219
<=50K & field7 = Own-child & field6 = ?,542,0.003985,1.314767,4.45E-64,0.016676,0.998158
<=50K & field7 = Own-child & field2 = ?,537,0.003948,1.314744,1.79E-63,0.016523,0.998141
<=50K & field4 = EduNum10 & field1 = Age17-23 & field10 = Hour21-35,530,0.003896,1.314712,1.26E-62,0.016308,0.998117
<=50K & field3 = Some-college & field1 = Age17-23 & field10 = Hour21-35,530,0.003896,1.314712,1.26E-62,0.016308,0.998117
<=50K & field9 = Female & field6 = Other-service & field1 = Age17-23,487,0.003578,1.314493,2.01E-57,0.014987,0.997951
<=50K & field6 = Adm-clerical & field9 = Female & field1 = Age17-23,483,0.003549,1.314471,6.12E-57,0.014864,0.997934
<=50K & field9 = Female & field4 = EduNum10 & field1 = Age17-23,939,0.006898,1.314393,1.52E-110,0.0289,0.997875
<=50K & field9 = Female & field3 = Some-college & field1 = Age17-23,939,0.006898,1.314393,1.52E-110,0.0289,0.997875
<=50K & field9 = Female & field6 = Other-service & field7 = Own-child,457,0.003356,1.314317,8.44E-54,0.014066,0.997817
<=50K & field6 = Other-service & field7 = Own-child,889,0.006528,1.314236,2.06E-104,0.027364,0.997755
<=50K & field5 = Never-married & field6 = Other-service & field1 = Age17-23,885,0.006499,1.314223,6.37E-104,0.027241,0.997745
<=50K & field6 = Adm-clerical & field1 = Age17-23 & field7 = Own-child,429,0.003149,1.314129,2.00E-50,0.013206,0.997674
<=50K & field1 = Age17-23 & field7 = Own-child,2980,0.021876,1.314106,0,0.091736,0.997657
<=50K & field6 = Handlers-cleaners & field7 = Own-child,417,0.003061,1.314041,5.59E-49,0.012837,0.997608
<=50K & field4 = EduNum10 & field1 = Age17-23 & field7 = Own-child,1249,0.009167,1.314036,7.45E-147,0.038451,0.997604
<=50K & field3 = Some-college & field1 = Age17-23 & field7 = Own-child,1249,0.009167,1.314036,7.45E-147,0.038451,0.997604
<=50K & field2 = Private & field8 = Black & field7 = Own-child,408,0.002994,1.313972,6.77E-48,0.012561,0.997555
<=50K & field2 = Private & field6 = Other-service & field7 = Own-child,805,0.005907,1.313928,3.86E-94,0.024784,0.997522
